iterationName,context_id,gameid,time,trialNum,repNum,targetImg,msg,timeFromRoundStart
pilot0,94,6933-930ec315-e0cc-438e-8669-c5bc1964ef51,1.569376020706e+12,4,1,COCO_val2014_000000117352.jpg,farmers market,3275
pilot0,94,6933-930ec315-e0cc-438e-8669-c5bc1964ef51,1.569376028267e+12,5,1,COCO_val2014_000000359947.jpg,microwave,2054
pilot0,94,6933-930ec315-e0cc-438e-8669-c5bc1964ef51,1.5693760374e+12,6,1,COCO_val2014_000000392320.jpg,cook,1110
pilot0,94,6933-930ec315-e0cc-438e-8669-c5bc1964ef51,1.569376043523e+12,7,1,COCO_val2014_000000048475.jpg,laptop,1199
pilot0,94,6933-930ec315-e0cc-438e-8669-c5bc1964ef51,1.569376054694e+12,8,2,COCO_val2014_000000117352.jpg,farmers market,6530
pilot0,94,6933-930ec315-e0cc-438e-8669-c5bc1964ef51,1.56937606412e+12,9,2,COCO_val2014_000000359947.jpg,microwave,3758
pilot0,94,6933-930ec315-e0cc-438e-8669-c5bc1964ef51,1.569376070235e+12,10,2,COCO_val2014_000000048475.jpg,laptop,1204
pilot0,94,6933-930ec315-e0cc-438e-8669-c5bc1964ef51,1.569376077482e+12,11,2,COCO_val2014_000000392320.jpg,cook,843
pilot0,94,6933-930ec315-e0cc-438e-8669-c5bc1964ef51,1.569376083573e+12,12,3,COCO_val2014_000000117352.jpg,farmers market,491
pilot0,94,6933-930ec315-e0cc-438e-8669-c5bc1964ef51,1.569376091099e+12,13,3,COCO_val2014_000000392320.jpg,cook,723
pilot0,94,6933-930ec315-e0cc-438e-8669-c5bc1964ef51,1.56937610325e+12,14,3,COCO_val2014_000000359947.jpg,microwave,1778
pilot0,94,6933-930ec315-e0cc-438e-8669-c5bc1964ef51,1.569376115279e+12,15,3,COCO_val2014_000000048475.jpg,laptop,1320
pilot0,94,6933-930ec315-e0cc-438e-8669-c5bc1964ef51,1.569376141132e+12,16,4,COCO_val2014_000000117352.jpg,farmers market,324
pilot0,94,6933-930ec315-e0cc-438e-8669-c5bc1964ef51,1.569376154151e+12,17,4,COCO_val2014_000000392320.jpg,cook,779
pilot0,94,6933-930ec315-e0cc-438e-8669-c5bc1964ef51,1.569376167935e+12,18,4,COCO_val2014_000000048475.jpg,laptop,2042
pilot0,94,6933-930ec315-e0cc-438e-8669-c5bc1964ef51,1.569376179122e+12,19,4,COCO_val2014_000000359947.jpg,microwave,2255
pilot0,94,6933-930ec315-e0cc-438e-8669-c5bc1964ef51,1.569376192178e+12,20,5,COCO_val2014_000000117352.jpg,farmers market,411
pilot0,94,6933-930ec315-e0cc-438e-8669-c5bc1964ef51,1.569376201086e+12,21,5,COCO_val2014_000000359947.jpg,microwave,3137
pilot0,94,6933-930ec315-e0cc-438e-8669-c5bc1964ef51,1.569376227377e+12,22,5,COCO_val2014_000000392320.jpg,cook,859
pilot0,94,6933-930ec315-e0cc-438e-8669-c5bc1964ef51,1.569376233996e+12,23,5,COCO_val2014_000000048475.jpg,laptop,1463
testing,46,8361-15eabb16-dc3f-4f46-9514-6d7cf094a600,1.569379963606e+12,0,0,COCO_val2014_000000252771.jpg,asdf,828
pilot1,16,7954-a3e02357-41bf-43db-a44f-90093c66a8ad,1.569424736757e+12,0,0,COCO_val2014_000000389340.jpg,this is where you dump your trash,7883
pilot1,16,7954-a3e02357-41bf-43db-a44f-90093c66a8ad,1.569424755307e+12,1,0,COCO_val2014_000000182849.jpg,black and white striped animal,9919
pilot1,16,7954-a3e02357-41bf-43db-a44f-90093c66a8ad,1.569424767925e+12,2,0,COCO_val2014_000000256180.jpg,this is where you relax and watch tv,6159
pilot1,16,7954-a3e02357-41bf-43db-a44f-90093c66a8ad,1.569424780423e+12,3,0,COCO_val2014_000000125539.jpg,this is great for transporting stuff,6586
pilot1,16,7954-a3e02357-41bf-43db-a44f-90093c66a8ad,1.569424790747e+12,4,1,COCO_val2014_000000182849.jpg,an animal eating grass,4027
pilot1,16,7954-a3e02357-41bf-43db-a44f-90093c66a8ad,1.569424807173e+12,5,1,COCO_val2014_000000256180.jpg,a shelf with lots of items,9648
pilot1,16,7954-a3e02357-41bf-43db-a44f-90093c66a8ad,1.569424817202e+12,6,1,COCO_val2014_000000389340.jpg,a fire hydrant,4495
pilot1,16,7954-a3e02357-41bf-43db-a44f-90093c66a8ad,1.569424825374e+12,7,1,COCO_val2014_000000125539.jpg,a blue truck,2325
pilot1,16,7954-a3e02357-41bf-43db-a44f-90093c66a8ad,1.569424834117e+12,8,2,COCO_val2014_000000182849.jpg,a zebra,2367
pilot1,16,7954-a3e02357-41bf-43db-a44f-90093c66a8ad,1.56942484217e+12,9,2,COCO_val2014_000000389340.jpg,a trash can,2942
pilot1,16,7954-a3e02357-41bf-43db-a44f-90093c66a8ad,1.5694248512e+12,10,2,COCO_val2014_000000256180.jpg,a television ,3642
pilot1,16,7954-a3e02357-41bf-43db-a44f-90093c66a8ad,1.569424858657e+12,11,2,COCO_val2014_000000125539.jpg,a blue truck ,2581
pilot1,16,7954-a3e02357-41bf-43db-a44f-90093c66a8ad,1.569424864593e+12,12,3,COCO_val2014_000000182849.jpg,a zebra,1339
pilot1,16,7954-a3e02357-41bf-43db-a44f-90093c66a8ad,1.569424873621e+12,13,3,COCO_val2014_000000256180.jpg,a television ,3160
pilot1,16,7954-a3e02357-41bf-43db-a44f-90093c66a8ad,1.569424879232e+12,14,3,COCO_val2014_000000389340.jpg,a trash can,1367
pilot1,16,7954-a3e02357-41bf-43db-a44f-90093c66a8ad,1.569424886659e+12,15,3,COCO_val2014_000000125539.jpg,a blue truck,2500
pilot1,16,7954-a3e02357-41bf-43db-a44f-90093c66a8ad,1.569424895139e+12,16,4,COCO_val2014_000000256180.jpg,a television,2833
pilot1,16,7954-a3e02357-41bf-43db-a44f-90093c66a8ad,1.569424905556e+12,17,4,COCO_val2014_000000182849.jpg,four animals ,3890
pilot1,16,7954-a3e02357-41bf-43db-a44f-90093c66a8ad,1.569424915492e+12,18,4,COCO_val2014_000000389340.jpg,a trashcan ,4341
pilot1,16,7954-a3e02357-41bf-43db-a44f-90093c66a8ad,1.56942492429e+12,19,4,COCO_val2014_000000125539.jpg,a blue truck,4137
pilot1,16,7954-a3e02357-41bf-43db-a44f-90093c66a8ad,1.569424935855e+12,20,5,COCO_val2014_000000182849.jpg,4 four-legged animals,4972
pilot1,16,7954-a3e02357-41bf-43db-a44f-90093c66a8ad,1.569424945291e+12,21,5,COCO_val2014_000000256180.jpg,a wooden floor and television,4232
pilot1,16,7954-a3e02357-41bf-43db-a44f-90093c66a8ad,1.569424951819e+12,22,5,COCO_val2014_000000389340.jpg,a trashcan,1514
pilot1,16,7954-a3e02357-41bf-43db-a44f-90093c66a8ad,1.569424958986e+12,23,5,COCO_val2014_000000125539.jpg,a blue vehicle,2620
pilot1,32,7999-06716732-8369-4776-be65-3c1e214eaf13,1.569425409968e+12,0,0,COCO_val2014_000000151896.jpg,the target is the child with the umbrella,9971
pilot1,32,7999-06716732-8369-4776-be65-3c1e214eaf13,1.569425423707e+12,1,0,COCO_val2014_000000532671.jpg,the target is the motorcycle,6683
pilot1,32,7999-06716732-8369-4776-be65-3c1e214eaf13,1.569425445241e+12,2,0,COCO_val2014_000000047882.jpg,the target is the kitchen,11421
pilot1,32,7999-06716732-8369-4776-be65-3c1e214eaf13,1.5694254548e+12,3,0,COCO_val2014_000000212688.jpg,polar bear,3203
pilot1,32,7999-06716732-8369-4776-be65-3c1e214eaf13,1.569425465035e+12,4,1,COCO_val2014_000000151896.jpg,child,2686
pilot1,32,7999-06716732-8369-4776-be65-3c1e214eaf13,1.569425476352e+12,5,1,COCO_val2014_000000212688.jpg,polar bear,2054
pilot1,32,7999-06716732-8369-4776-be65-3c1e214eaf13,1.5694254864e+12,6,1,COCO_val2014_000000532671.jpg,motorcycle,3283
pilot1,32,7999-06716732-8369-4776-be65-3c1e214eaf13,1.569425493726e+12,7,1,COCO_val2014_000000047882.jpg,kitchen,1254
pilot1,32,7999-06716732-8369-4776-be65-3c1e214eaf13,1.569425501846e+12,8,2,COCO_val2014_000000532671.jpg,motorcycle,3041
pilot1,32,7999-06716732-8369-4776-be65-3c1e214eaf13,1.569425509016e+12,9,2,COCO_val2014_000000151896.jpg,child,776
pilot1,32,7999-06716732-8369-4776-be65-3c1e214eaf13,1.569425518529e+12,10,2,COCO_val2014_000000212688.jpg,bear,2958
pilot1,32,7999-06716732-8369-4776-be65-3c1e214eaf13,1.569425526282e+12,11,2,COCO_val2014_000000047882.jpg,kitchen,1550
pilot1,32,7999-06716732-8369-4776-be65-3c1e214eaf13,1.569425533109e+12,12,3,COCO_val2014_000000212688.jpg,bear,1096
pilot1,32,7999-06716732-8369-4776-be65-3c1e214eaf13,1.569425545755e+12,13,3,COCO_val2014_000000532671.jpg,motorcycle,2364
pilot1,32,7999-06716732-8369-4776-be65-3c1e214eaf13,1.569425551991e+12,14,3,COCO_val2014_000000151896.jpg,child,998
pilot1,32,7999-06716732-8369-4776-be65-3c1e214eaf13,1.569425559692e+12,15,3,COCO_val2014_000000047882.jpg,kitchen,1436
pilot1,32,7999-06716732-8369-4776-be65-3c1e214eaf13,1.569425567727e+12,16,4,COCO_val2014_000000151896.jpg,child,1187
pilot1,63,3921-97d27b98-9421-40d5-ac4f-4619072c079d,1.569425568428e+12,0,0,COCO_val2014_000000579970.jpg,it has stairs,5404
pilot1,32,7999-06716732-8369-4776-be65-3c1e214eaf13,1.569425573788e+12,17,4,COCO_val2014_000000047882.jpg,kitchen,1377
pilot1,32,7999-06716732-8369-4776-be65-3c1e214eaf13,1.569425581941e+12,18,4,COCO_val2014_000000532671.jpg,motorcycle,2411
pilot1,32,7999-06716732-8369-4776-be65-3c1e214eaf13,1.569425587638e+12,19,4,COCO_val2014_000000212688.jpg,bear,937
pilot1,63,3921-97d27b98-9421-40d5-ac4f-4619072c079d,1.569425590796e+12,1,0,COCO_val2014_000000571804.jpg,nice decorations,4863
pilot1,32,7999-06716732-8369-4776-be65-3c1e214eaf13,1.56942559573e+12,20,5,COCO_val2014_000000151896.jpg,child,811
pilot1,32,7999-06716732-8369-4776-be65-3c1e214eaf13,1.569425602883e+12,21,5,COCO_val2014_000000047882.jpg,kitchen,1523
pilot1,32,7999-06716732-8369-4776-be65-3c1e214eaf13,1.569425609105e+12,22,5,COCO_val2014_000000212688.jpg,bear,1048
pilot1,32,7999-06716732-8369-4776-be65-3c1e214eaf13,1.569425617135e+12,23,5,COCO_val2014_000000532671.jpg,motorcycle,3279
pilot1,63,3921-97d27b98-9421-40d5-ac4f-4619072c079d,1.569425619173e+12,2,0,COCO_val2014_000000426611.jpg,i wonder if it has nice seats,8063
pilot1,63,3921-97d27b98-9421-40d5-ac4f-4619072c079d,1.569425638134e+12,3,0,COCO_val2014_000000006460.jpg,such waves,2447
pilot1,63,3921-97d27b98-9421-40d5-ac4f-4619072c079d,1.569425653449e+12,4,1,COCO_val2014_000000426611.jpg,the windows are clean,5076
pilot1,63,3921-97d27b98-9421-40d5-ac4f-4619072c079d,1.569425669928e+12,5,1,COCO_val2014_000000579970.jpg,the carpet,2485
pilot1,63,3921-97d27b98-9421-40d5-ac4f-4619072c079d,1.56942568615e+12,6,1,COCO_val2014_000000571804.jpg,cupholder,2990
pilot1,63,3921-97d27b98-9421-40d5-ac4f-4619072c079d,1.569425702644e+12,7,1,COCO_val2014_000000006460.jpg,a brave man,2611
pilot1,63,3921-97d27b98-9421-40d5-ac4f-4619072c079d,1.569425717644e+12,8,2,COCO_val2014_000000426611.jpg,the tracks,2077
pilot1,63,3921-97d27b98-9421-40d5-ac4f-4619072c079d,1.569425733247e+12,9,2,COCO_val2014_000000571804.jpg,nice decor,2758
pilot1,63,3921-97d27b98-9421-40d5-ac4f-4619072c079d,1.569425749586e+12,10,2,COCO_val2014_000000579970.jpg,it looks dark,4005
pilot1,63,3921-97d27b98-9421-40d5-ac4f-4619072c079d,1.569425760558e+12,11,2,COCO_val2014_000000006460.jpg,i cant swim,2369
pilot1,63,3921-97d27b98-9421-40d5-ac4f-4619072c079d,1.569425774339e+12,12,3,COCO_val2014_000000426611.jpg,i hate traveling,4083
pilot1,63,3921-97d27b98-9421-40d5-ac4f-4619072c079d,1.569425791607e+12,13,3,COCO_val2014_000000006460.jpg,the sea is rough,3941
pilot1,63,3921-97d27b98-9421-40d5-ac4f-4619072c079d,1.569425807328e+12,14,3,COCO_val2014_000000579970.jpg,the walls,1700
pilot1,14,4059-677797ea-5123-47c2-803b-9618309cbc12,1.569425814807e+12,0,0,COCO_val2014_000000061897.jpg,traffic,2492
pilot1,63,3921-97d27b98-9421-40d5-ac4f-4619072c079d,1.569425826207e+12,15,3,COCO_val2014_000000571804.jpg,wall decor,2479
pilot1,14,4059-677797ea-5123-47c2-803b-9618309cbc12,1.569425830645e+12,1,0,COCO_val2014_000000050431.jpg,carriage,2386
pilot1,14,4059-677797ea-5123-47c2-803b-9618309cbc12,1.569425839821e+12,2,0,COCO_val2014_000000566543.jpg,sports,791
pilot1,63,3921-97d27b98-9421-40d5-ac4f-4619072c079d,1.569425844851e+12,16,4,COCO_val2014_000000579970.jpg,the tv is small,8484
pilot1,14,4059-677797ea-5123-47c2-803b-9618309cbc12,1.569425850856e+12,3,0,COCO_val2014_000000455299.jpg,internet,928
pilot1,14,4059-677797ea-5123-47c2-803b-9618309cbc12,1.569425861952e+12,4,1,COCO_val2014_000000566543.jpg,goooooaaaaalllll,3466
pilot1,63,3921-97d27b98-9421-40d5-ac4f-4619072c079d,1.5694258653e+12,17,4,COCO_val2014_000000006460.jpg,he is drowning,3140
pilot1,14,4059-677797ea-5123-47c2-803b-9618309cbc12,1.569425875875e+12,5,1,COCO_val2014_000000050431.jpg,old fashioned,1912
pilot1,63,3921-97d27b98-9421-40d5-ac4f-4619072c079d,1.569425879739e+12,18,4,COCO_val2014_000000426611.jpg,pay your fare,3113
pilot1,14,4059-677797ea-5123-47c2-803b-9618309cbc12,1.569425893745e+12,6,1,COCO_val2014_000000455299.jpg,office work,2430
pilot1,2,0813-9aea9ad8-1dca-4250-b203-173235e21ae8,1.569425894387e+12,0,0,COCO_val2014_000000046378.jpg,cat,4187
pilot1,2,0813-9aea9ad8-1dca-4250-b203-173235e21ae8,1.569425906786e+12,1,0,COCO_val2014_000000373341.jpg,fed ex truck,4375
pilot1,14,4059-677797ea-5123-47c2-803b-9618309cbc12,1.569425907711e+12,7,1,COCO_val2014_000000061897.jpg,lit up,1146
pilot1,63,3921-97d27b98-9421-40d5-ac4f-4619072c079d,1.569425919902e+12,19,4,COCO_val2014_000000571804.jpg,toothbrush holder,25429
pilot1,14,4059-677797ea-5123-47c2-803b-9618309cbc12,1.569425922012e+12,8,2,COCO_val2014_000000455299.jpg,rodents,2623
pilot1,2,0813-9aea9ad8-1dca-4250-b203-173235e21ae8,1.569425923771e+12,2,0,COCO_val2014_000000171601.jpg,group of animals on dirt road,8159
pilot1,63,3921-97d27b98-9421-40d5-ac4f-4619072c079d,1.569425939432e+12,20,5,COCO_val2014_000000579970.jpg,sit in the chair,4479
pilot1,2,0813-9aea9ad8-1dca-4250-b203-173235e21ae8,1.569425943751e+12,3,0,COCO_val2014_000000231402.jpg,rusty truck and scooter,10047
pilot1,14,4059-677797ea-5123-47c2-803b-9618309cbc12,1.569425947797e+12,9,2,COCO_val2014_000000050431.jpg,farm,10260
pilot1,2,0813-9aea9ad8-1dca-4250-b203-173235e21ae8,1.569425950731e+12,4,1,COCO_val2014_000000046378.jpg,cat,1472
pilot1,2,0813-9aea9ad8-1dca-4250-b203-173235e21ae8,1.569425958372e+12,5,1,COCO_val2014_000000373341.jpg,fed ex,1541
pilot1,63,3921-97d27b98-9421-40d5-ac4f-4619072c079d,1.569425960909e+12,21,5,COCO_val2014_000000571804.jpg,they look expensive,4598
pilot1,2,0813-9aea9ad8-1dca-4250-b203-173235e21ae8,1.569425966621e+12,6,1,COCO_val2014_000000231402.jpg,rusty truck,2708
pilot1,14,4059-677797ea-5123-47c2-803b-9618309cbc12,1.569425969318e+12,10,2,COCO_val2014_000000566543.jpg,teammates,2938
pilot1,63,3921-97d27b98-9421-40d5-ac4f-4619072c079d,1.569425979249e+12,22,5,COCO_val2014_000000426611.jpg,no one is aboard,6260
pilot1,2,0813-9aea9ad8-1dca-4250-b203-173235e21ae8,1.569425979719e+12,7,1,COCO_val2014_000000171601.jpg,animals on dirt road,6197
pilot1,14,4059-677797ea-5123-47c2-803b-9618309cbc12,1.569425980486e+12,11,2,COCO_val2014_000000061897.jpg,stop,841
pilot1,2,0813-9aea9ad8-1dca-4250-b203-173235e21ae8,1.569425986084e+12,8,2,COCO_val2014_000000046378.jpg,cat,1522
pilot1,2,0813-9aea9ad8-1dca-4250-b203-173235e21ae8,1.569425995238e+12,9,2,COCO_val2014_000000231402.jpg,rusty truck,4327
pilot1,14,4059-677797ea-5123-47c2-803b-9618309cbc12,1.569425995281e+12,12,3,COCO_val2014_000000566543.jpg,inbounds,3235
pilot1,63,3921-97d27b98-9421-40d5-ac4f-4619072c079d,1.569425998583e+12,23,5,COCO_val2014_000000006460.jpg,I wish I could swim,5304
pilot1,2,0813-9aea9ad8-1dca-4250-b203-173235e21ae8,1.56942600599e+12,10,2,COCO_val2014_000000171601.jpg,animals on dirt road,4407
pilot1,2,0813-9aea9ad8-1dca-4250-b203-173235e21ae8,1.569426012121e+12,11,2,COCO_val2014_000000373341.jpg,fed ex,1125
pilot1,14,4059-677797ea-5123-47c2-803b-9618309cbc12,1.569426014475e+12,13,3,COCO_val2014_000000061897.jpg,construction,3865
pilot1,2,0813-9aea9ad8-1dca-4250-b203-173235e21ae8,1.569426021345e+12,12,3,COCO_val2014_000000171601.jpg,animals on dirt road,3744
pilot1,14,4059-677797ea-5123-47c2-803b-9618309cbc12,1.569426023874e+12,14,3,COCO_val2014_000000050431.jpg,one way,977
pilot1,2,0813-9aea9ad8-1dca-4250-b203-173235e21ae8,1.569426030807e+12,13,3,COCO_val2014_000000231402.jpg,rusty truck,4519
pilot1,2,0813-9aea9ad8-1dca-4250-b203-173235e21ae8,1.569426035747e+12,14,3,COCO_val2014_000000046378.jpg,cat,708
pilot1,14,4059-677797ea-5123-47c2-803b-9618309cbc12,1.569426036597e+12,15,3,COCO_val2014_000000455299.jpg,cheetos,1438
pilot1,2,0813-9aea9ad8-1dca-4250-b203-173235e21ae8,1.56942604218e+12,15,3,COCO_val2014_000000373341.jpg,fed ex,1163
pilot1,2,0813-9aea9ad8-1dca-4250-b203-173235e21ae8,1.569426050051e+12,16,4,COCO_val2014_000000231402.jpg,rusty truck,2666
pilot1,14,4059-677797ea-5123-47c2-803b-9618309cbc12,1.569426051963e+12,16,4,COCO_val2014_000000566543.jpg,penalty,944
pilot1,2,0813-9aea9ad8-1dca-4250-b203-173235e21ae8,1.569426058962e+12,17,4,COCO_val2014_000000171601.jpg,animals on dirt road,3793
pilot1,2,0813-9aea9ad8-1dca-4250-b203-173235e21ae8,1.569426065473e+12,18,4,COCO_val2014_000000373341.jpg,fed ex,1127
pilot1,2,0813-9aea9ad8-1dca-4250-b203-173235e21ae8,1.569426070918e+12,19,4,COCO_val2014_000000046378.jpg,cat,628
pilot1,83,5785-37d55de2-a5a5-4915-8e68-317b898e3399,1.569426077783e+12,0,0,COCO_val2014_000000213359.jpg,The guy is making smiley faces next to a pizza,15453
pilot1,2,0813-9aea9ad8-1dca-4250-b203-173235e21ae8,1.569426077991e+12,20,5,COCO_val2014_000000231402.jpg,rusty truck,2060
pilot1,14,4059-677797ea-5123-47c2-803b-9618309cbc12,1.569426078694e+12,17,4,COCO_val2014_000000050431.jpg,hay,2059
pilot1,2,0813-9aea9ad8-1dca-4250-b203-173235e21ae8,1.569426088318e+12,21,5,COCO_val2014_000000171601.jpg,animals on dirt road,5311
pilot1,14,4059-677797ea-5123-47c2-803b-9618309cbc12,1.569426092469e+12,18,4,COCO_val2014_000000455299.jpg,wasd,3212
pilot1,83,5785-37d55de2-a5a5-4915-8e68-317b898e3399,1.569426093482e+12,1,0,COCO_val2014_000000547013.jpg,A group of people eating,6075
pilot1,2,0813-9aea9ad8-1dca-4250-b203-173235e21ae8,1.569426095015e+12,22,5,COCO_val2014_000000373341.jpg,fed ex,1656
pilot1,2,0813-9aea9ad8-1dca-4250-b203-173235e21ae8,1.56942610049e+12,23,5,COCO_val2014_000000046378.jpg,cat,697
pilot1,14,4059-677797ea-5123-47c2-803b-9618309cbc12,1.569426104455e+12,19,4,COCO_val2014_000000061897.jpg,night life,3811
pilot1,83,5785-37d55de2-a5a5-4915-8e68-317b898e3399,1.569426109078e+12,2,0,COCO_val2014_000000293026.jpg,A beautiful city next to a water,8875
pilot1,83,5785-37d55de2-a5a5-4915-8e68-317b898e3399,1.569426132729e+12,3,0,COCO_val2014_000000081251.jpg,a white plate with vegetables,14695
pilot1,14,4059-677797ea-5123-47c2-803b-9618309cbc12,1.569426136539e+12,20,5,COCO_val2014_000000050431.jpg,travel,1538
pilot1,83,5785-37d55de2-a5a5-4915-8e68-317b898e3399,1.569426148886e+12,4,1,COCO_val2014_000000547013.jpg,A family having dinner,7373
pilot1,14,4059-677797ea-5123-47c2-803b-9618309cbc12,1.569426152737e+12,21,5,COCO_val2014_000000455299.jpg,dual wield,2683
pilot1,83,5785-37d55de2-a5a5-4915-8e68-317b898e3399,1.569426162824e+12,5,1,COCO_val2014_000000293026.jpg,A beautiful city next to a water,6146
pilot1,14,4059-677797ea-5123-47c2-803b-9618309cbc12,1.569426165756e+12,22,5,COCO_val2014_000000061897.jpg,caution,1183
pilot1,83,5785-37d55de2-a5a5-4915-8e68-317b898e3399,1.569426177427e+12,6,1,COCO_val2014_000000081251.jpg,A white plate with vegetables,7432
pilot1,14,4059-677797ea-5123-47c2-803b-9618309cbc12,1.569426181317e+12,23,5,COCO_val2014_000000566543.jpg,world cup,3346
pilot1,83,5785-37d55de2-a5a5-4915-8e68-317b898e3399,1.569426191172e+12,7,1,COCO_val2014_000000213359.jpg,A guy smilling next to a pizza,6314
pilot1,83,5785-37d55de2-a5a5-4915-8e68-317b898e3399,1.569426205278e+12,8,2,COCO_val2014_000000547013.jpg,A group of family dinning,8032
pilot1,83,5785-37d55de2-a5a5-4915-8e68-317b898e3399,1.569426221627e+12,9,2,COCO_val2014_000000293026.jpg,A city next to a water,4879
pilot1,83,5785-37d55de2-a5a5-4915-8e68-317b898e3399,1.569426234866e+12,10,2,COCO_val2014_000000081251.jpg,a white plate with vegetables,6978
pilot1,83,5785-37d55de2-a5a5-4915-8e68-317b898e3399,1.569426252843e+12,11,2,COCO_val2014_000000213359.jpg,a guy about to eat pizza,5978
pilot1,83,5785-37d55de2-a5a5-4915-8e68-317b898e3399,1.5694262738e+12,12,3,COCO_val2014_000000547013.jpg,A group of family eating ,13213
pilot1,83,5785-37d55de2-a5a5-4915-8e68-317b898e3399,1.569426289456e+12,13,3,COCO_val2014_000000081251.jpg,a white plate with vegetables,8556
pilot1,83,5785-37d55de2-a5a5-4915-8e68-317b898e3399,1.569426299052e+12,14,3,COCO_val2014_000000293026.jpg,a nice city by water,3963
pilot1,83,5785-37d55de2-a5a5-4915-8e68-317b898e3399,1.569426310348e+12,15,3,COCO_val2014_000000213359.jpg,a guy with pizza infront,5435
pilot1,83,5785-37d55de2-a5a5-4915-8e68-317b898e3399,1.569426323957e+12,16,4,COCO_val2014_000000547013.jpg,a group of family eating,7532
